business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours,PriceRange,Reservations,Monday_mealtype,Tuesday_mealtype,Wednesday_mealtype,Thursday_mealtype,Friday_mealtype,Saturday_mealtype,Sunday_mealtype,sum,count,Sentiment_mean
u6biYZCSOwyQ-WmXqQbbQA,Southern Rail,300 W Camelback Rd,Phoenix,AZ,85013,33.509547,-112.078698,3.5,531,1,"{'NoiseLevel': ""'average'"", 'RestaurantsPriceRange2': '2', 'Caters': 'True', 'RestaurantsDelivery': 'False', 'Alcohol': ""u'full_bar'"", 'WiFi': ""u'free'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'WheelchairAccessible': 'True', 'DogsAllowed': 'False', 'RestaurantsReservations': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'HasTV': 'True', 'RestaurantsTableService': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}""}","Restaurants, Cajun/Creole, American (Traditional), Breakfast & Brunch, Diners, American (New), Southern","{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '10:0-22:0', 'Sunday': '10:0-21:0'}",2,1,11111,11110,11110,11110,11110,11111,11111,49.79189031,50,0.995837806
KMzVYFbDaYSZDYSczigOKQ,PT Noodles,"702 W Camelback Rd, Ste 1",Phoenix,AZ,85013,33.509785,-112.0831272,4,61,1,"{'WiFi': ""'no'"", 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsDelivery': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'HasTV': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'OutdoorSeating': 'False'}","Vietnamese, Restaurants, Noodles","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '10:0-21:0'}",2,0,11111,11111,11111,11111,11111,11111,11111,49.15639932,50,0.983127986
IiwgHkUbBt9Ha25H4dUtkw,Los Altos Ranch Market,1602 E Roosevelt Rd,Phoenix,AZ,85006,33.4598616,-112.0459603,4.5,194,1,"{'RestaurantsPriceRange2': '1', 'HasTV': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsTableService': 'False', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'True', 'BikeParking': 'True', 'RestaurantsAttire': ""'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'False', 'Alcohol': ""'beer_and_wine'"", 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'OutdoorSeating': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BYOBCorkage': ""'no'"", 'WiFi': ""u'no'"", 'RestaurantsReservations': 'False'}","Food, Delis, Grocery, Bakeries, Restaurants, Seafood, Mexican","{'Monday': '6:0-23:0', 'Tuesday': '6:0-23:0', 'Wednesday': '6:0-23:0', 'Thursday': '6:0-23:0', 'Friday': '6:0-23:0', 'Saturday': '6:0-23:0', 'Sunday': '6:0-23:0'}",1,0,11111,11111,11111,11111,11111,11111,11111,49.98744553,50,0.999748911
wqqpciqva5yN-c72SmvaOw,Choon Burritos,"4105 N 51st Ave, Ste 100",Phoenix,AZ,85031,33.49533996,-112.1685651,3.5,32,1,"{'RestaurantsGoodForGroups': 'False', 'WiFi': ""'no'"", 'GoodForKids': 'True', 'HasTV': 'True', 'RestaurantsTableService': 'False', 'RestaurantsAttire': ""'casual'"", 'RestaurantsReservations': 'False', 'BikeParking': 'False', 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'False', 'Alcohol': ""'none'"", 'RestaurantsPriceRange2': '1', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'Caters': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'False', 'NoiseLevel': ""'average'""}","Restaurants, Mexican","{'Monday': '7:0-18:0', 'Tuesday': '7:0-18:0', 'Wednesday': '7:0-18:0', 'Thursday': '7:0-18:0', 'Friday': '7:0-18:0', 'Saturday': '7:0-18:0', 'Sunday': '7:0-18:0'}",1,0,11111,11111,11111,11111,11111,11111,11111,30.98054524,33,0.938804401
jHIJ0hfy5USIWvcdynzrFQ,Grand Avenue Pizza Company,1031 Grand Ave,Phoenix,AZ,85007,33.4550303,-112.0871422,4,175,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Alcohol': ""'none'"", 'WiFi': ""'no'"", 'Caters': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '1', 'WheelchairAccessible': 'True', 'DogsAllowed': 'True', 'RestaurantsTakeOut': 'True', 'HasTV': 'False', 'BikeParking': 'True', 'RestaurantsReservations': 'False', 'NoiseLevel': ""'average'"", 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'RestaurantsTableService': 'False'}","Gluten-Free, Pizza, Vegan, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '16:0-4:0', 'Wednesday': '22:0-4:0', 'Thursday': '16:0-4:0', 'Friday': '16:0-4:0', 'Saturday': '16:0-4:0'}",1,0,11111,11000,11000,11000,11000,11000,10000,49.58747323,50,0.991749465
1GWJWh9WGytmkXKdkXx6Hw,Subway,"2835 N 16th St, Ste 5",Phoenix,AZ,85006,33.4789394,-112.0467987,2.5,10,1,"{'GoodForKids': 'True', 'NoiseLevel': ""'loud'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessAcceptsCreditCards': 'True', 'DriveThru': 'False', 'BikeParking': 'False', 'HasTV': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'WiFi': ""'no'"", 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'none'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'OutdoorSeating': 'False', 'Caters': 'True', 'RestaurantsDelivery': 'True', 'WheelchairAccessible': 'True'}","Restaurants, Fast Food, Sandwiches","{'Monday': '7:0-1:0', 'Tuesday': '7:0-1:0', 'Wednesday': '7:0-1:0', 'Thursday': '7:0-1:0', 'Friday': '7:0-1:0', 'Saturday': '8:0-1:0', 'Sunday': '9:0-1:0'}",1,0,11111,11111,11111,11111,11111,11111,11111,10.28453471,11,0.934957701
ELxoOY2F-1jSb8mqyN7Zbg,Baja Fresh Mexican Grill,"1615 E Camelback Rd, Ste 102",Phoenix,AZ,85016,33.5088566,-112.0468452,4,37,1,"{'RestaurantsTakeOut': 'True', 'Alcohol': ""u'none'"", 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'OutdoorSeating': 'True', 'HasTV': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsReservations': 'False', 'Caters': 'True', 'NoiseLevel': ""u'average'"", 'WiFi': ""u'no'""}","Restaurants, Mexican","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-20:0'}",1,0,11110,11110,11110,11110,11110,11110,11110,38.61820155,39,0.990210296
lEgKurgXzZaMpExXtvBY7w,Hog Wild Pit Bar-B-Q,4046 East Thomas Rd,Phoenix,AZ,85018,33.4807622,-111.9933762,4,136,1,"{'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'BikeParking': 'True', 'WiFi': ""'free'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'NoiseLevel': ""u'quiet'"", 'OutdoorSeating': 'False', 'HasTV': 'False', 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'none'"", 'RestaurantsTableService': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'Caters': 'True', 'RestaurantsAttire': ""'casual'""}","Barbeque, Restaurants","{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-20:0', 'Sunday': '10:0-20:0'}",2,0,11111,11111,11111,11111,11111,11111,11111,48.97148109,50,0.979429622
ALonfg58V5r4BOwxiGZcfg,Daddy O's Grill,4163 W Thunderbird,Phoenix,AZ,85029,33.60926819,-112.1486816,3,114,1,"{'GoodForKids': 'True', 'RestaurantsDelivery': 'False', 'WiFi': ""u'free'"", 'Caters': 'False', 'Alcohol': ""u'full_bar'"", 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'BikeParking': 'True', 'RestaurantsAttire': ""u'casual'"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': True, 'live': False, 'video': False, 'karaoke': False}"", 'HappyHour': 'True', 'OutdoorSeating': 'True', 'RestaurantsTableService': 'True', 'RestaurantsPriceRange2': '1', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': True}""}","Bars, Sports Bars, American (New), Restaurants, American (Traditional), Nightlife, Karaoke","{'Monday': '7:0-2:0', 'Tuesday': '7:0-2:0', 'Wednesday': '7:0-2:0', 'Thursday': '7:0-2:0', 'Friday': '7:0-2:0', 'Saturday': '7:0-2:0', 'Sunday': '7:0-2:0'}",1,0,11111,11111,11111,11111,11111,11111,11111,49.45729461,50,0.989145892
e0CehK0lUWqd530L4-ni3A,Nuevo Burrito,8202 W Indian School Rd,Phoenix,AZ,85033,33.495647,-112.235947,4,27,1,"{'BikeParking': 'False', 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'HasTV': 'True', 'Caters': 'False', 'Alcohol': ""u'none'"", 'WiFi': ""u'free'"", 'RestaurantsDelivery': 'False', 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""'average'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'True', 'Ambience': 'None'}","Mexican, Restaurants, Breakfast & Brunch","{'Monday': '0:0-0:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '9:0-17:0', 'Sunday': '9:0-17:0'}",1,0,11111,11111,11111,11111,11111,11111,11111,25.12319509,27,0.930488707
npoCLZID4WNKV5RtJijAKg,Smoke Dem Bones BBQ,1650 E Indian School Rd,Phoenix,AZ,85016,33.4949202,-112.0455882,3,60,1,"{'RestaurantsAttire': ""'casual'"", 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'BusinessAcceptsBitcoin': 'False', 'RestaurantsDelivery': 'True', 'DogsAllowed': 'False', 'RestaurantsPriceRange2': '2', 'Alcohol': ""u'none'"", 'RestaurantsReservations': 'True', 'WiFi': ""u'no'"", 'RestaurantsTableService': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'NoiseLevel': ""'average'"", 'HasTV': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'WheelchairAccessible': 'True'}","Barbeque, Restaurants","{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0', 'Sunday': '12:0-18:0'}",2,1,11110,11110,11110,11110,11110,11110,11100,49.22158305,50,0.984431661
avKtXuzalCP_cVfrk-fLeQ,Brigett's Last Laugh,17222 N Cave Creek Rd,Phoenix,AZ,85032,33.6430106,-112.031289,3.5,108,1,"{'GoodForKids': 'False', 'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'HappyHour': 'True', 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'average'"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': True}"", 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'RestaurantsDelivery': 'False', 'WiFi': ""u'free'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': True, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'Alcohol': ""'full_bar'"", 'RestaurantsAttire': ""'casual'"", 'GoodForDancing': 'False', 'BestNights': ""{'monday': False, 'tuesday': True, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", 'RestaurantsReservations': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False'}","Beer, Wine & Spirits, Pubs, Food, Bars, Sports Bars, Dive Bars, Pizza, Club Crawl, American (Traditional), Karaoke, Restaurants, Nightlife","{'Monday': '11:0-2:0', 'Tuesday': '11:0-2:0', 'Wednesday': '11:0-2:0', 'Thursday': '11:0-2:0', 'Friday': '11:0-2:0', 'Saturday': '10:0-2:0', 'Sunday': '18:0-2:0'}",1,1,11110,11110,11110,11110,11110,11111,11000,49.90173719,50,0.998034744
d_q4avZYM1sOlQP7noJKVg,El Güero Canelo,5131 W McDowell Rd,Phoenix,AZ,85035,33.465612,-112.170335,3.5,175,1,"{'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""'average'"", 'Caters': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Alcohol': ""'none'"", 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTableService': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'WiFi': ""'no'"", 'HasTV': 'False', 'GoodForKids': 'True', 'BikeParking': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True'}","Restaurants, Mexican, Hot Dogs","{'Monday': '10:0-22:0', 'Tuesday': '10:0-23:0', 'Wednesday': '10:0-23:0', 'Thursday': '10:0-23:0', 'Friday': '10:0-0:0', 'Saturday': '10:0-0:0', 'Sunday': '10:0-22:0'}",1,0,11111,11111,11111,11111,11111,11111,11111,49.92865745,50,0.998573149
CXAC3Pfo7jaEciXZ2Bjgow,Potbelly Sandwich Shop,"1 E Washington St, Ste 170",Phoenix,AZ,85004,33.447811,-112.072741,4,81,1,"{'BikeParking': 'True', 'RestaurantsAttire': ""u'casual'"", 'NoiseLevel': ""u'average'"", 'RestaurantsGoodForGroups': 'True', 'WiFi': ""'free'"", 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'True', 'RestaurantsReservations': 'False', 'DriveThru': 'False', 'RestaurantsPriceRange2': '1', 'Caters': 'True', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsDelivery': 'True', 'HasTV': 'False', 'Alcohol': ""'none'"", 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}""}","Delis, Fast Food, Soup, Sandwiches, Restaurants, Salad","{'Monday': '6:30-19:0', 'Tuesday': '6:30-19:0', 'Wednesday': '6:30-19:0', 'Thursday': '6:30-19:0', 'Friday': '6:30-19:0', 'Saturday': '9:0-16:0'}",1,0,11111,11111,11111,11111,11111,10111,10000,49.41837757,50,0.988367551
RQTatUj2f9Nz9JViTH4aAQ,Different Pointe of View,11111 N 7th St,Phoenix,AZ,85020,33.596846,-112.064923,4,512,1,"{'RestaurantsReservations': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsTakeOut': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""'dressy'"", 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': True, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': True, 'classy': True, 'casual': False}"", 'GoodForKids': 'False', 'RestaurantsPriceRange2': '3', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': True}"", 'Caters': 'False', 'HasTV': 'False', 'NoiseLevel': ""u'average'"", 'BYOBCorkage': ""'no'"", 'WiFi': ""u'no'"", 'Alcohol': ""'full_bar'"", 'BikeParking': 'False'}","Restaurants, American (Traditional), Italian, Mediterranean, Resorts, Hotels & Travel","{'Tuesday': '18:0-21:30', 'Wednesday': '18:0-21:30', 'Thursday': '18:0-21:30', 'Friday': '18:0-22:0', 'Saturday': '17:0-22:0', 'Sunday': '17:0-20:0'}",3,1,10000,11000,11000,11000,11000,11000,11000,49.38678035,50,0.987735607
IHadZayuynmzIcQy9egKWg,KFC,1525 N 43rd Ave,Phoenix,AZ,85009,33.4651,-112.152,2,13,1,"{'WiFi': ""'no'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'GoodForKids': 'True', 'NoiseLevel': ""'loud'"", 'RestaurantsPriceRange2': '1', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'False', 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'Alcohol': ""'none'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'HasTV': 'False', 'RestaurantsAttire': ""'casual'"", 'Caters': 'False', 'BikeParking': 'False'}","Chicken Shop, Chicken Wings, Fast Food, Restaurants","{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-23:0', 'Saturday': '10:0-23:0', 'Sunday': '10:0-22:0'}",1,0,11111,11111,11111,11111,11111,11111,11111,14.97321459,15,0.998214306
53BSdnhzcCBfBH_6TgX63Q,Rosati's Pizza,"4041 E Thomas Rd, Ste 110",Phoenix,AZ,85018,33.480413,-111.993894,3,206,1,"{'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'Alcohol': ""u'none'"", 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'WiFi': ""'free'"", 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'Caters': 'False'}","Restaurants, Pizza, Sandwiches, Italian","{'Monday': '10:30-23:0', 'Tuesday': '10:30-23:0', 'Wednesday': '10:30-23:0', 'Thursday': '10:30-23:0', 'Friday': '10:30-2:0', 'Saturday': '10:30-2:0', 'Sunday': '10:30-23:0'}",2,0,11111,11111,11111,11111,11111,11111,11111,49.72647406,50,0.994529481
